music_id,music_name
8794,"潮騒のメロディ"
8796,"Believe～つぶらな瞳～"
8798,"メッセージ"
8800,"あなたと私"
8802,"Private Lesson"
8804,"天国のハーレム"
8806,"パステルカラーの奇跡"
8808,"あの空の彼方に"
8810,"In my Life"
8812,"SAVE MY SOUL, SAVE YOUR DREAM"
8814,"放課後は別の顔"
8816,"ハートフルパニック！"
8818,"SMILING ～勇気の欠片～"
10796,"風を感じて"
8822,"晴天の虹"
8824,"星の在り処－Orbital Period－"
8761,"レッスンはSecret"
8830,"TREASURE DREAM"
8832,"宇宙のステンシル"
8839,"桜散ル夜 ～ハナチルヤ～"
8841,"あゆみちゃんLOVE ALL!!"
8843,"ハラタマ キヨタマ"
8848,"ぶっちぎりシューティングスター"
8850,"tender place"
8852,"究極！絶対！！最凶！！！ガール"
8880,"キミのこたえ"
8741,"夜明けの色"
8742,"冬のキャンバス"
8744,"尽くしてあげちゃう"
8746,"思い出アルバム"
8749,"NURSING SAMBA～灼熱の時間～"
8751,"LOVE PARADISE"
8753,"Cutie Cat～切ない気持ち～"
8755,"ミカンの香りと瀬戸の海"
4464,"そよ風の行方"
2064,"I Bless Thy Life"
2657,"砂の城 -The Castle of Sand-"
8756,"なつあめ。"
8758,"天詩"
8760,"看護婦さんは甘えん坊"
8762,"Dream goes on"
8764,"はるおと"
1653,"spiral of despair -resurrection-"
5518,"泡沫"
7223,"いつかのひかり"
8831,"The Azure～碧の記憶～"
8769,"青空に咲く花"
8771,"ソラ"
8773,"笑顔"
6941,"Immer Sie"
8775,"陽だまり小径"
8777,"ゆっくりと・・・"
8779,"こころの傷跡"
8781,"想い、心"
8783,"涙色"
8785,"忘れないで"
8787,"笑顔の宝物"
8789,"ずっと一緒に"
8791,"大切なひと"
8793,"Sweet Cherry ～あなたの上で、目を閉じて～"
8795,"白い季節"
8797,"あなたへ"
8799,"二人だけの星座"
8801,"イケない誘惑"
8803,"Loveアラモード"
8805,"ピーチはあなたのデザート"
8807,"祈りの歌"
8809,"Garden of Heaven"
8811,"I Believe"
8813,"Ride On Night!"
8817,"Stay"
8819,"Forbidden Nocturne"
8821,"ORIGINAL!"
8823,"ココロノカケラ"
8833,"キレナイナイフ"
8840,"キネマモザイク～薔薇の筆跡～"
8842,"ちゅい～ん"
8844,"モキュモキュ～テリ☆ミックス～"
8849,"PerfectSmile"
8851,"sweet party"
617,"KAMUY"
618,"dissonant chord"
8409,"千億の星屑降らす夜ノ空"
7005,"It's a fine day"
8091,"Dragon Burger"
2590,"L.A.M -laze and meditation-"
7896,"白と黒の祭儀"
6486,"reflection=reaction"
6490,"GAME"
8853,"33℃"
8854,"全世界待望！純愛ロマンス"
8855,"君に花束を 空に恋話"
8856,"ポジティブルール"
8857,"Strawberry cute!"
8858,"夕焼けに染まる緑"
8859,"閃光天使ウルトラローズ"
8861,"アイリス -Iris-"
8862,"Oh My Goddess!!"
8863,"O.SHI.E.TE.トゥルー☆はぁと"
8864,"have eyes only for you..."
8865,"Last Letter -Snow Drop-"
8866,"Last Letter -Eternal Wind-"
8867,"二人の物語"
8868,"キミにJump！"
8860,"かけら、さがして"
8874,"Split Love"
8877,"今までの夏よりも"
8878,"だいすき☆さまぁ～"
8881,"朱い花、蒼い花"
8882,"ひかりのメイ"
8883,"I'm in love"
8884,"Two hands"
8885,"Memories with you"
8886,"Forever"
8887,"最後の季節"
8888,"虹の彼方に"
8889,"太陽と走ろう！"
8890,"青空の向こうへ"
8891,"恋の魔法"
8892,"愛の待つ場所"
8893,"ETERNAL NIGHT -堕天-"
8894,"fall -運命の糸は切れて-"
8895,"be with a person -永遠に-"
8896,"そよ風の吹く場所で"
8897,"Connected feeling"
8898,"みっつのマグカップ"
8899,"仰げば尊し"
8900,"無担保で愛して"
8901,"しゃぼんだま"
8902,"heart beat"
8903,"ひまわり"
8962,"2003"
8904,"ひまわりになれたらいいのに"
8905,"ドレス・ウィザード！"
8906,"Sweet Home"
8907,"drop of wish"
8908,"交差点"
8909,"魔法の少女シルキーリップ"
8910,"幸せをありがとう"
272,"紅い瞳に映るセカイ feat.二階堂真紅"
1210,"愛奴の小径"
8914,"You Know? My Heart!"
8915,"誓いのバンダナ"
8916,"紅く染まる世界"
8917,"ホントは誰よりも"
8918,"monologue"
8919,"Heartbeat"
8920,"恋したら昨日までのキミは変わる"
8921,"Loveあいして"
8922,"Focus Love"
8923,"誰にもトメラレNight"
8924,"Love&Peace!"
8925,"親愛なる君と未来へ"
8912,"Grow up"
8926,"天球儀"
8927,"古なるエッダ"
8928,"ラブ・チェーン"
8929,"カレイドスコープ"
8930,"この空の下で"
8931,"ANGELIC MAZE"
8932,"Little love"
8933,"Angels ～天使の祈り～"
8934,"泳・ぎ・た・い"
8935,"約束 ～girlhood’s end～"
8936,"晴れた日の午後に"
8937,"Remember"
8938,"HAPPY GO!!"
3984,"バロック"
8940,"ねずみがイチバン！"
8941,"悪猫退散…"
8942,"おいでよ！夢の国"
8943,"青空の唄"
8944,"空とぶSuperCats"
8945,"完全無敵の恋ゴコロ"
8946,"涙の雨"
8947,"ハピネス"
8948,"school impossible"
8949,"湯けむり天国"
8950,"楽園ハンター"
8951,"明日もキミと一緒だね。"
8952,"青空の下で"
8953,"デジャヴの傷跡～世界を巻き戻して～"
8954,"紡ぐ糸"
8955,"でもね……。"
8956,"一緒に行こう"
8957,"わな"
8958,"素直になりたい"
8959,"gensouka(幻想花)"
8960,"金の瞳＊銀の瞳"
8961,"Realtime,Lostwind"
8963,"Bird Fly"
8964,"誰かのために出来ること～Innocent Identity"
8965,"love stormin'"
8966,"い～～deしょ！？"
8967,"夢であいましょう"
8968,"Another Green World"
8969,"みんなで行こうよ！"
8970,"スプーン一杯の夢"
8971,"Sweets parade"
8972,"ラスト メッセージ"
1844,"O.K. all right"
8976,"Linaria"
8977,"恋鍵"
8978,"鍵を探して"
8979,"恋の心は謎だらけ"
8980,"地獄の使者ウサタン"
8981,"乙女会議"
8982,"らぶらぶトラブル"
8983,"beside you"
8984,"猛き羽風"
8985,"アンスール"
8986,"MANNIN-G"
8987,"トゥルーフィクション"
8988,"ひとり素直になれた夜"
8989,"月と太陽"
8990,"Night Game"
8991,"Miss.cuty boy"
8992,"one's duty"
8993,"私がここにいる理由"
8994,"月愛夜"
9915,"happily ever after"
8996,"Reborn"
8997,"beautiful mine"
8998,"Pink Planet Love ～恋は夢重力空間～"
8999,"girl's garden"
9000,"きれいなウソ"
9001,"Songe,Mensonge?"
9002,"MySweetHome"
9003,"My Precious Music"
9004,"Fly So High"
9005,"Radiance"
9008,"贖罪の聖女"
9010,"Sunshine Flower"
9011,"Moonlight Carnival"
9012,"不器用×Smile"
9013,"Monologue"
7310,"花の頁"
9009,"flowery"
9015,"アカトキクタチ"
9016,"SAKURA"
9017,"色あせた写真の…に君の笑顔が"
693,"希望の刃"
2961,"想いのハーモニー"
5768,"かさねた気持ち"
9022,"TRANSPARENT"
9023,"SUMMER DAYS"
8731,"Prime Limitation"
8732,"EVERLASTING BLUE"
9026,"Princess a la mode"
9027,"twinkle★star"
9028,"約束のメロディ"
9029,"空にいる"
9030,"Hope"
9031,"Together on Starry Night"
9032,"Kaleidoscope"
8973,"TANGENT"
9033,"Judge of a Life"
9657,"恋夢"
2627,"晴れ→恋心"
9042,"ちちんぷいぷいチチノタネ"
9043,"あなたは可愛い乳フェチ"
9044,"堕天使"
9045,"キミのすべて"
9046,"トビラ"
9047,"Happy! Corona Blossom"
9048,"Be Myself"
9049,"純白☆study time"
9050,"初めての恋よ 咲き誇れ！"
9052,"フローライトドロップス"
5780,"FaV -F*** and Vanguard-"
6418,"凍京レクイエム"
9054,"Philosophic escape!"
9055,"Virgin☆Virgin"
9056,"The world is mine"
327,"真夏のかけら"
8008,"Liar for you xxx"
522,"花びらとりぼん"
9057,"MIND THRESHOLD"
6206,"悠久恋歌"
9061,"舞い風乙女"
9062,"カラフルキャンディー"
3123,"Never Ending"
858,"ラブ*プライオリティ"
2931,"魔法と恋のカンケイ。"
6015,"大スキ！のち大スキ！"
9063,"花降る丘で"
7431,"Lucky ChanceはEveryday"
9069,"SENRITU!"
9082,"Dreamy Dreamy"
8336,"ラブ☆すたでぃ"
3133,"桜霞 ～サクラノカスミ～"
5731,"今度はホントにホンキ?"
6916,"1224"
9079,"LOVE♥バイブレーション"
9080,"メリィメリィゴゥランド (“SHOT MUSIC” Asterisk remix)"
9822,"虹色の世界"
9083,"Rainbow blossom"
5765,"Traveler's tale"
8009,"プレゼント"
9089,"Secret Garden"
9090,"Angel Ladder"
9038,"Dreamer"
9034,"Heart of Mind"
9035,"friendliness"
9036,"obedience"
9040,"Milk Tea"
9041,"Cross road"
262,"Little desire"
9091,"とまどいはひとつ"
8504,"exceed way"
9037,"Happy Start Wedding"
9094,"Marionette Amaryllis"
9095,"daybreak bloom"
8675,"Don't you cry?"
8512,"Kissing You"
6500,"れみぜら！"
9097,"放課後アメージンッKiss 兎亜ver."
9098,"放課後アメージンッKiss 未尋ver"
9092,"放課後アメージンッKiss かおるこver."
9084,"Dream Bridge"
9696,"先生☆教えて！"
9568,"Eternity"
6789,"珱成学園巻島分校校歌"
9111,"恋のぱにっく☆るーむ"
9112,"ちいさなへや"
9113,"脱衣の掟"
321,"風の中の青い鳥"
322,"放課後のパティシエ"
326,"こころつなげて"
9060,"Milky Ice"
332,"Oh my sugar ～砂糖のような雪～"
6847,"緋色の空"
8609,"青碧の向こう"
8608,"濡羽色の瞳"
9114,"Dream like stories"
9115,"陽炎"
9116,"The pink of…！"
9117,"Brilliant Star"
9118,"運命の前奏曲"
9119,"たった一つの魔法"
9120,"運命の前奏曲"
9121,"stellar my tears"
9129,"Devil or Angel"
9130,"ever after..."
9131,"snow flake* -Breaker.ver-"
9132,"place"
9133,"隣"
9134,"病める世界を往く旅人よ"
9135,"Apocalypse"
9136,"ソラミミライフ"
9137,"愛のゆくえ"
9138,"偽潔絢爛アリアグネ"
9139,"Mind Resolution"
9140,"Your Melody"
9127,"No mercy"
9142,"breedness"
9144,"silent wind bell"
9099,"pandemic New Color"
6117,"あの頃の僕等に"
9150,"緊張"
9106,"刃濤舞う"
9110,"続く☆ミライ"
9108,"天音"
9107,"アイノヒカリ"
9148,"楽園の扉(Acoustic Version)"
6477,"空恋"
9199,"サブリミナル・アジェンダ"
9201,"空色"
9203,"フォリアドゥ"
8112,"好きだよ"
8113,"キミといるから"
9205,"すい～と☆ちゅーりっぷ"
9207,"Love+Duction!"
9209,"Run as fast"
9211,"探究者の足並み"
9212,"知恵の輪"
9213,"鮮やかな赤"
9214,"悪くはない風景"
9215,"Face a crisis"
9216,"慌ただしく過ぎる日々"
9217,"清く正しき行い"
9218,"Impatient"
9219,"俯瞰"
9220,"不可解な出来事"
9221,"Battle theme I"
9222,"Battle theme II"
9223,"暁光"
9224,"ひとつの真実"
9225,"真実は何処へ"
9226,"I can't feel anything"
9227,"波紋"
9228,"加速する世界"
9229,"変わる生活"
9230,"春風"
9231,"Fight or flight"
9232,"Counter rockets"
9233,"想いを寄せて"
9234,"予兆"
9235,"陰謀の向かう先は"
9236,"Ringleader"
9237,"A strong wind"
9238,"抱擁"
9239,"Melody of madness"
9240,"起源"
9241,"Fatal battle"
9242,"解ける想い"
9243,"陽斗after"
9244,"プロローグ戦闘"
9245,"ノアのテーマ"
9314,"BlueStripe"
9247,"白い花咲く学者で"
9248,"まーるいシッポ"
9249,"ナイトダンス"
9250,"委員長にお任せあれ"
9251,"グルルシロ！"
9252,"うぜぇ奴ら"
9253,"ふざけた奴ら"
9254,"元気があれば何でも出来る！"
9255,"Snow light"
9256,"Snow prince"
9257,"Snow princess"
9260,"送る言葉"
9151,"失意"
9152,"休息"
9153,"衝撃"
9154,"悪あがき"
9155,"悲壮"
9156,"寂寥"
9157,"狂気"
9158,"欲"
9159,"虐"
9160,"淫"
9161,"結末"
9162,"収束"
9163,"真鈴ヶ崎"
9164,"少女達の昼下がり"
9165,"カフェ・AnzU"
9166,"家族団欒"
9167,"蟲使いの森"
9168,"煉悟の隠れ家"
9169,"Dr.Westの研究室"
9170,"我が子との絆"
9171,"穢れた欲望"
9172,"牙と爪の乱舞"
9173,"別れのとき"
9174,"人と蟲の先に在る者"
9175,"Cocytus ～orgel version～"
9176,"その十五年に決着を"
9177,"美しい夢"
9178,"メーン・タイトル"
9179,"呉仁町の平穏なる日々"
9180,"誰彼見上げた空に"
9181,"羊とヤギ"
9182,"優雅なる闇子の日常"
9183,"サディスティック・セックスアート・2006式"
9184,"籠の中の鳥たち"
9185,"変貌序曲"
9186,"紫～忘形～"
9187,"混沌の悦楽と死と"
9188,"復讐者のレクイエム"
9189,"ビジター"
9190,"死線"
9191,"回想"
9192,"望みなき世界の肖像"
9193,"紫～転生～"
9194,"静かなる狂気と絶望への逃避"
9195,"結末"
9196,"未来の少女達へ…"
9197,"エンド・ロール"
7278,"Heavy Glow"
9100,"seed of happiness"
9200,"君の瞳に映る真実"
9202,"Dreht Sich!（album ver.）"
7280,"恋のライフセイバー"
8114,"未来への扉"
9204,"Heavenly Chain"
9206,"ONE SMILE"
9208,"魔法のある世界"
9210,"鳥籠の日常"
9258,"冬を愛する人"
9259,"春を愛する人"
6808,"はい、マカロン♪"
9264,"賑やかな街並み"
9266,"闇にまぎれて"
9268,"素行調査"
9270,"Fear..."
9272,"The flame of a fist"
9274,"日々の裏へ"
9276,"Awakening"
9278,"縮まる距離"
9281,"赤極光"
9283,"未来視"
9285,"Girl's Ambitious"
9287,"守りたい場所"
9294,"ふたなりにボクなりに ボクなりにふたなりに"
1236,"Humanity"
1234,"イノセンス"
9289,"Aurora"
9292,"君と紡ぐ明日への歌"
9303,"イケない恋に首ったけ"
9305,"Fuzzy Rose Colors"
9307,"青と白の逆方向"
9309,"メロメロ To Night"
9311,"Everyone's curtain call"
9315,"いじっぱりでゴメン"
9317,"Dream"
9319,"エレクトリック・ギター"
9321,"体育倉庫で待ってるわ"
9323,"明日への道"
9325,"最強！ミラクルおねいさん！！"
9327,"Thanatos Ring"
9329,"single-minded-girl"
9331,"Door ～扉の向こう～"
9333,"ヒトリゴト"
9335,"Do my best!"
9337,"stellar my tears"
9339,"希う船"
9341,"赤い砂堕ちる月"
9345,"Tomorrow with you"
9347,"Dear blue sky"
9348,"恋のThinking circuit☆"
9350,"忘却依存"
9352,"だって真剣恋だもん！プレミアムVer."
9354,"早過ぎたのは貴女のせい"
9358,"Nightmare Before TeaParty"
9360,"カラフル・ハート・ライン"
9362,"Justice Punch, Here We Go!"
9364,"時雨Dictionary"
9370,"RIDE FOR A FALL"
9372,"ハウンド妄想"
9374,"THE GREAT MANG-GANG"
9261,"桜の心"
9262,"時満ちる刻"
9265,"優美なる午後"
9267,"穏かな町外れ"
9269,"向日葵畑"
9271,"逃避行"
9273,"お茶会"
9275,"譲れないもの"
9277,"Are you ready?"
9279,"Don't be afraid"
9280,"沈む空"
9282,"A losing game"
9284,"迫り来る終末へ"
9286,"やりきれない悲しみ"
9366,"群青の約束"
9343,"HIDE TRUTH"
9288,"Believe in myself"
9290,"Grace song"
1235,"Indelible scene"
9291,"名もなき花の唄"
9293,"Over The Rainbow"
9295,"絶対☆妹Jealousy!"
9304,"Sleep Walker"
9306,"Pink graduation"
9308,"アイ"
9310,"プリズマティックプリンセス☆ユニゾンスターズ"
9312,"Heart Of Blade"
9316,"恋ってこういう気持ち"
9318,"BeLieve"
9320,"君と私と愛の目標"
9322,"ポケ恋！"
9324,"激突！ 衝撃！ 鉄腕がっちゅ！！"
9328,"憧憬の歌"
9330,"天駆ける想い"
9332,"ひたむきGirl"
9334,"Myself"
9336,"Honey"
9326,"さらば！江古田シスターズ！！"
9338,"アワーグラス"
9342,"夕立の名前"
11153,"ReAliZe"
9346,"The Power Of The Wing"
6801,"Love☆Harlem☆Game"
9349,"潮騒"
9353,"欲しがり乙女の季節"
9355,"ハッピータイム"
9376,"boys,be "stand up"!!"
9361,"true heart essence"
9363,"未来の証"
11201,"タナトゥスの子守歌 ～A lullaby of Thanatos～"
9371,"FIGHT TO THE FINISH"
9373,"Virgin SNOW"
9359,"とおりゃんせ～甘美風来"
7087,"未完成の城"
976,"Reach for"
979,"あの頃のように"
3577,"赤い薔薇、銀色の月"
9382,"ハートのJOKER"
7637,"BackStage"
8871,"永遠の物語"
6841,"瓦礫の夢"
9707,"Variant"
8631,"My Precious"
8630,"青き蟲独"
9147,"漂流-ADRIFT-"
7157,"鏡の中で"
7158,"ゆりかご"
9395,"ちょこっと☆ばんぱいあ"
9367,"あなたがくれた宝物"
9357,"cheer up!"
9340,"CLOUD 9"
9397,"Alice on Deadline ～D線上のアリス～"
9398,"Always ～はじまりの風～"
9400,"Re:Start ～明日への一歩～"
9401,"Beside heart ～君がいるから～"
9403,"Your smile is support of my mind however far away it's away"
9404,"Feel the wind"
9405,"通りゃんせ"
9406,"空色ダイヤモンド"
9407,"ひだまり、咲いた"
9408,"Cherry"
9409,"咲散華"
9410,"蛍火"
9411,"Water Moon"
9412,"愛してイタイ"
9413,"ポートレート"
9414,"ココロノカタチ"
9415,"Everytime,Everywhere"
9416,"ROUTE EXIT"
9417,"Heart of Summer"
9418,"Fantastisk udsigt"
9419,"Operation Babel"
9420,"幾千の夜を越えて"
9421,"カオスロジック"
9422,"愛しさを抱いた花"
9423,"目の前の微笑み"
9424,"零れそうな月"
9425,"アカリノ"
9426,"for"
9427,"芝桜"
9428,"茉子の日常"
9429,"キズナヒトツ"
9430,"Blue sky"
9431,"ラビュフォエバ"
9432,"屈辱follower"
10797,"時の流れが止まって"
9434,"Program me"
9435,"スノードロップ"
9386,"水中花"
9385,"聖なる棘で貫いて"
9384,"テレテルツインテール"
9387,"刻を巡る"
9437,"Wind's Promise"
9383,"happy birthday"
9438,"Shining Journey"
9439,"Missing -约定的季节"
9440,"ミライメロディ"
9441,"ますたー♡"
8500,"Amazing sky"
9298,"春色の奇跡"
9299,"魔法の言葉"
9300,"涙の向こう"
9301,"永久の桜"
9302,"終わらない煌めきを"
6791,"野良猫ハート"
7019,"Re:Start!"
8014,"僕が君を護る理由"
8015,"Brave Guardian"
7219,"WAX&WANE ～永遠に～"
6806,"N.O.S"
9436,"Pinwheel"
7543,"LOVING TRIP"
9297,"恋と魔法とヤキモチと"
7649,"Light the World"
9462,"I fall there ～夢の続きへ～"
9463,"ココロ☆ラブリウェイ"
9464,"Believe"
9465,"Dissolve"
9466,"by your side"
9467,"記憶の雫"
9468,"月下の祈り"
9077,"Sign of Suspicion"
5247,"Emerald"
5248,"Withers"
4941,"Rebirth∞Impact"
9469,"恋のBlink"
9470,"上辺のワタシにさよなら"
9471,"keep it real!"
9472,"氷華の舞う空に"
9473,"precious days"
2606,"ガッデーム＆ジュテーム"
9474,"Run For Your Life"
9475,"TOGGLE"
9476,"夢の未来へ"
9477,"シリウス"
9478,"ねぇ"
9479,"STIGMATA"
9480,"My Silly Days"
9481,"Sail"
9482,"希望告げる鐘"
9483,"Namenloses Licht"
9485,"狂い咲け雪月華 弐式"
9486,"clearest sky"
9487,"Object Libido"
832,"join forces"
9493,"永遠の光"
9495,"今きっと…"
9496,"恋のしょほうせん"
9497,"Life goes on."
11187,"不完全LOVER"
6397,"フォークロア"
9500,"After Graduation"
9501,"Confess"
708,"ポンコツロケンロー"
6979,"零 -ZERO-"
9507,"your little bunny"
9509,"むぎゅっとほ～みたい"
8080,"侵食のサクリファイス"
9511,"Remain of Hope"
1803,"終わりなき夏 永遠なる音律"
9569,"スクールフェスタのうた"
9510,"Confession Eve"
9375,"恋ひ恋ふ縁"
9499,"ideal"
9516,"Lilac"
9517,"Thin purple"
9518,"Fairy's dance"
9519,"Relief"
9520,"月世界"
9521,"The moon world"
9522,"Cherry blossoms"
9523,"Investigation"
9524,"Reasoning"
9525,"Pursuit"
9526,"Sneaking"
9527,"Cruel night"
9528,"Days"
9529,"Holiday"
9530,"ネアニスの卵"
9508,"ever"
9531,"Egg of Nenis"
9532,"White memory"
9533,"Discord"
9534,"殻ノ少女"
9535,"karanoshojo"
9536,"Despair"
9537,"パラノイア"
9538,"Reborn"
9539,"ルリノトリ"
9513,"ここにいるよ"
9512,"アオイロノート"
8017,"天使達の光"
9542,"ぼくらの星座"
9543,"青い空を風とともに"
691,"Blue Glowing Future"
6892,"私が好きなら「好き」って言って！"
857,"塔の下のエクセルキトゥス"
5792,"僕のとなりで恋をして！"
1760,"君とつくるもうひとつの未来"
275,"らぶらぶXTC!"
8659,"こころに響く恋ほたる"
9552,"ひだまり"
9553,"繋がるココロ"
9555,"さまよいびと"
9556,"ラブコン！！"
9557,"I'm here"
9558,"Labyrinth"
9560,"Re-Start"
9546,"愛しさと感謝の気持ち"
9549,"Love flower"
9551,"キミのとなり"
9550,"GIFT"
9548,"ふたつの影"
8510,"銀色、遥か"
9103,"桃花染に咲いて"
9105,"嗚呼 絢爛の泡沫が如く"
9627,"夏の空を見上げて"
4496,"uneasy"
3146,"I pray to stop my cry"
1117,"INITIATIVE"
2659,"Two face"
2513,"never no astray"
2449,"HALLUCINO"
2451,"FUCK ME"
1610,"Fatally"
2890,"Fusion Star"
2865,"Face of Fact -feel arrange ver.-"
2339,"Princess Bride!"
3070,"六花のうた -Japanese ver.-"
4451,"Around the Mind"
3715,"美しく生きたい"
7545,"汝、隣人の扉を開けよ！"
9578,"冒険者たち"
9581,"女の子のプライド ～PrideSimulation～"
8595,"DiVE 2 WORLD"
9685,"See ya!"
10798,"Natural Generation"
7298,"Partyは終わらないよ"
9590,"Angel Bullet! ～run through the dark～"
9592,"Little Little Election"
9593,"ハルノオト"
9594,"春の星座"
9595,"恋にススメ"
9596,"宇宙からフォーリン☆ラブ"
9597,"Love Love Sputnik"
9598,"MADNESS MARCHEN"
9599,"HAPPY NEVER ENDING"
3953,"見つめて☆新選組"
9704,"虹色の魔法"
9607,"面影レイルバック"
9608,"Wolf And Reaper"
9678,"星降る空仰ぎ見て"
9614,"リリア"
8913,"れっつとらいみー！"
6710,"un secret"
6712,"貴方の居る途"
6711,"夢の抜け殻"
9610,"Liblume"
9616,"happiness."
6126,"LUNA～Arrange ver.～"
9603,"僕たちの明日"
9604,"僕の宝物"
9605,"君色のラブソング"
9617,"ヒマワリ"
9618,"beloved story"
9619,"はじまりのキモチ"
9620,"キミがくれた翼"
9621,"雪の音色"
9622,"Sweet Wish"
9505,"Love for PAPA♥"
9502,"夢の季節へ"
9380,"COLORFUL WORLD"
9078,"コイイロセカイ"
6716,"あなたとPrecious Days"
9504,"sincerely"
9506,"落夜の花"
9632,"その愛とらせていただきます！"
9633,"Celluloid_Splash_Ver"
9102,"Never forget"
9634,"なんてね89"
9101,"Corundum"
7399,"Duo"
7116,"全部君のせいだ"
9643,"RING ON BOUQUET"
9645,"Killing Time of God"
9647,"Hello,Future!"
9648,"キミと…"
3890,"Achernar"
9651,"プリズム lovely day"
9894,"FEEL ME"
9653,"運命≠STARTLiNE"
9679,"不安定な神様"
9655,"Lovely❤だーりん♪"
7299,"つうしんぼ"
9661,"麗しき世界"
9706,"幸福の残滓"
9612,"夢の中の恋は"
9664,"soiree des au revoires さよならの黄昏"
9665,"l'ange a contre jour 逆光天使"
9666,"avec un point d'interrogation 疑問符と共に"
9667,"le temps du chat 猫の時間"
9668,"sourire de aigu 鋭角の微笑"
9669,"petale souple やわらかい花弁"
9670,"venant des anciens 上から"
9671,"feignant 怠惰"
9672,"reve en cage 檻の中で見た夢"
9673,"couloir des vanites 虚無回廊"
9674,"immobilite et tourbillon 流れとよどみ"
9675,"secret de folie 密かなる野蛮"
9676,"soiree des au revoires II さよならの黄昏２"
9658,"星灯"
9659,"キミガタメ 2016"
9680,"天かける星"
9654,"青空へのメロディ"
9650,"ナツコイ"
9660,"永久に 2016"
9662,"夢想歌 2016"
9681,"運命-SADAME-"
9682,"夢花火"
9683,"あいのうた"
7398,"夢花火"
10227,"b.b.b(boat on bubble in bath)"
9656,"My Sweet Darling!!"
9686,"雪跡"
9561,"Kissin’ Me, Kissin’ You"
9642,"シンソウノイズ"
9562,"Let there be light"
9652,"初恋サンカイメ"
9692,"DaisY BelL -AlphA-"
9649,"Re:TrymenT"
9895,"俺が俺である為に"
9708,"Love Loading!!!"
9540,"日ノ環-ひのわ-"
9541,"月夜に舞う恋の花"
7322,"ススメ！孤高娘"
7326,"Precious word ～君につたえたい～"
7871,"お兄ちゃん、キッスの準備はまだですか？"
9702,"leap in your mind"
9104,"ユニソフィア ウィッシュ"
8827,"永遠への誓い"
9727,"Heart beat"
9709,"因果の方程式"
9712,"風になりたい"
239,"Forget-me-not ～想いの彼方へ～"
9713,"Excuse"
9714,"キラ☆キラ☆"
9716,"Real Situation!"
9717,"(I will) be with you"
9718,"残照-あかねぞら-"
9719,"UNLIMITED MIND"
9720,"SACRED WINGS"
9722,"LUMINOUS"
6177,"イチャイチャ☆りちゅある！！"
9721,"Go for it"
9725,"片想いのメロディを"
9876,"黒歴史！？ファンファーレ！！"
9694,"Re:TraumenD"
9729,"Little My Star"
9730,"そらうた"
9731,"Happy Leap"
9732,"君に再び逢えた奇跡"
9733,"悠久の翼"
9734,"ガチャガチャきゅ～と・ふぃぎゅ@メイト"
9735,"鳥の詩"
9736,"Little Busters!"
9737,"ユーフォリアム"
9738,"Afterlife"
9739,"陽だまりのように"
9740,"brand new way"
9741,"一歩ずつでも進めるんだ"
9744,"戦う日まで"
9747,"甘く遠い声"
9748,"静かな笑顔でうけとめて"
9749,"恋より近くていいのかな"
9750,"Happy Face はとまらない"
9751,"ぴゅあぴゅあ大作戦♥"
9752,"夏のキュン☆キュン☆"
9742,"妄烈ハニー"
9728,"夏恋"
9636,"永遠に咲く花"
9745,"妹なんだもん!"
9753,"花咲タイムカプセル"
9755,"トキメキスマイルステージ"
9754,"shooting your rainbow"
9758,"transparency"
9759,"my dear"
10750,"believing"
9885,"空色スマイル"
9877,"Vivid"
9764,"恋のパレード"
9765,"Just A 'Dummy'"
9766,"Ready GO!!"
9767,"Humming Days"
9768,"starlight fantasy"
9769,"floatable"
9770,"花冠 -love brought me some eternal petals-"
9771,"Brightness～eternal pure white～"
9772,"my dearest"
9773,"forever & ever"
9775,"炎の孕ませ同級生"
9777,"Hydrargyrum"
9778,"革命★キッス！ Kiss! Kiss! Revolution!"
9779,"カゲボウシ"
3444,"こころのゆくさき"
9783,"らぶ☆ぱらだいすへGO!!"
9784,"妄想ロマンス"
9785,"SMILE ENERGY"
9786,"雪月花に染まる夢"
9787,"Love Potion 愛の媚薬"
9788,"love slave"
9789,"無限いんふぃにてぃ"
9790,"Sweet 時々 Bitter らぶ♪"
9791,"くちびるカタルシス"
9792,"来夢来人ふぁんたじあ"
9793,"学園BETRAYER テーマソング"
9794,"ICECREAM LOVERS"
9795,"いつか風の中で…"
9796,"日々"
9781,"your lie ～優しさの嘘～"
9797,"海界の向こう"
9800,"カテドラルの森"
9801,"ラヴ・ライセンス"
9802,"ぜったい×ロワイアル ～命短しバトれよ乙女！！～"
9804,"恋のRock'n Roll Beat"
9805,"愛はこんな光"
9806,"and happy"
9807,"Good Night"
9808,"この声を聞いてね"
9809,"シャルロットの憂鬱"
9810,"NOn-NOno-NOnoN ドア・ピッ・チュ！"
9811,"Fate Line"
9812,"Say to you"
9813,"世界の果て"
9782,"星が瞬くこんな夜に"
9760,"いんがおーほー ～かくごしなさい～"
9816,"あわだっちゃ☆パニクリバニラ"
9818,"Sugary Bitter Sweet"
9819,"Another Christmas"
9820,"タカラモノ"
9817,"聖夜のスペシャルシューティングスター"
9823,"ふいっち！Do you Love?"
9824,"ただ一人、大切な人"
9825,"部屋と心を片付けて"
11205,"記憶の館"
9827,"ミーティア"
9828,"Revenger"
9829,"眠れる森の少女"
9830,"あの夜を忘れない"
9831,"ちょいSなのはキミのせい"
